rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,time/episodes,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
0.019999999552965164,93601,4372,21,914.45,104,0.0001,2.5259167330204946e-05,0.08616550639271736,8864
0.0,96561,4520,21,886.7,108,0.0001,1.1520151929289568e-05,0.08849110081791878,9160
0.0,99745,4678,21,867.84,112,0.0001,7.878130725202936e-05,0.09429130516946316,9472
0.0,102975,4837,21,850.53,116,0.0001,2.7509073788678506e-05,0.09846225194633007,9800
0.0,104516,4944,21,852.14,120,0.0001,6.419578349436961e-05,0.09836110658943653,9952
0.0,106145,5054,20,854.24,124,0.0001,2.8575353951509896e-05,0.09749787487089634,10112
0.0,107732,5164,20,855.52,128,0.0001,8.640234710810546e-05,0.09662133269011974,10272
0.0,109361,5274,20,852.8,132,0.0001,4.8942554712994024e-05,0.098543930798769,10440
0.0,111025,5385,20,845.44,136,0.0001,4.870653935995506e-05,0.09768417477607727,10600
0.0,112638,5496,20,842.37,140,0.0001,4.960765420491953e-05,0.09588861465454102,10760
0.0,114241,5605,20,834.78,144,0.0001,2.6488097660148924e-05,0.0955243892967701,10928
0.0,115841,5715,20,818.6,148,0.0001,8.334336627058292e-06,0.09516612440347672,11088
0.0,117521,5837,20,801.4,152,0.0001,1.8847608203031996e-05,0.09498288854956627,11256
0.0,119155,5946,20,779.26,156,0.0001,4.460256644733818e-05,0.09415813535451889,11416
0.0,120964,6066,19,776.68,160,0.0001,4.3116380084029515e-05,0.09404734894633293,11600
0.0,122881,6189,19,735.36,164,0.0001,6.459367943989491e-05,0.09352480247616768,11792
0.0,124530,6302,19,677.25,168,0.0001,6.113188581480244e-05,0.09381240233778954,11952
0.0,126161,6413,19,620.58,172,0.0001,6.006559999605088e-06,0.0938337929546833,12120
