train/entropy_loss,time/iterations,time/total_timesteps,train/learning_rate,train/policy_loss,time/fps,train/n_updates,train/value_loss,time/time_elapsed,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
-2.143054485321045,52000,260000,0.0007,-0.0006634377641603351,18,51999,1.6748381312936544e-06,14123,-326982.0625,0.7400000095367432,678.67
-2.1493029594421387,52100,260500,0.0007,-0.005797374062240124,18,52099,7.685481250518933e-06,14145,-600.2637329101562,0.7400000095367432,678.67
-2.1444718837738037,52200,261000,0.0007,-0.00041816086741164327,18,52199,7.273836644117182e-08,14163,-66.61111450195312,0.7400000095367432,678.67
-2.1882619857788086,52300,261500,0.0007,-0.0005056252120994031,18,52299,7.003096413882304e-08,14175,-265.19384765625,0.7400000095367432,678.67
-2.2193386554718018,52400,262000,0.0007,-0.0004713757080025971,18,52399,2.628304685003968e-07,14192,-125.72075653076172,0.7400000095367432,678.67
-2.2455906867980957,52500,262500,0.0007,-0.0012423100415617228,18,52499,3.4948919847010984e-07,14205,-2625.055908203125,0.7400000095367432,678.67
-2.2636756896972656,52600,263000,0.0007,0.0004018220060970634,18,52599,6.210621705804442e-08,14224,-103.07581329345703,0.7400000095367432,678.67
-2.257444381713867,52700,263500,0.0007,0.0018059363355860114,18,52699,1.0440769528941019e-06,14259,-12.151034355163574,0.7400000095367432,713.92
-2.0266411304473877,52800,264000,0.0007,-0.0014784607337787747,18,52799,8.232385653172969e-07,14291,-4.350255966186523,0.7300000190734863,712.26
-1.0489577054977417,52900,264500,0.0007,-0.004881919361650944,18,52899,8.995578355097678e-06,14320,-190.62135314941406,0.7300000190734863,713.33
-1.374353289604187,53000,265000,0.0007,-0.0004935365286655724,18,52999,2.312590822839411e-06,14354,-14.254257202148438,0.7300000190734863,709.64
-0.14565300941467285,53100,265500,0.0007,-6.815170490881428e-05,18,53099,1.2820035408367403e-05,14409,0.0,0.7400000095367432,712.56
-0.1423446089029312,53200,266000,0.0007,1.414702239799226e-07,18,53199,5.839238120808332e-11,14448,5.960464477539063e-08,0.7300000190734863,712.76
-0.13808774948120117,53300,266500,0.0007,2.5648990487070478e-08,18,53299,2.0892948829343005e-12,14488,0.0,0.7300000190734863,712.78
-0.1259913444519043,53400,267000,0.0007,-1.1205670489289332e-06,18,53399,4.873512704506311e-09,14528,0.0,0.7400000095367432,713.85
-0.044803373515605927,53500,267500,0.0007,-1.1258787708356977e-05,18,53499,5.3449271035788115e-06,14547,0.0,0.7400000095367432,713.85
-0.04336603730916977,53600,268000,0.0007,-5.275813119709483e-09,18,53599,1.2637289218547787e-12,14583,5.960464477539063e-08,0.75,718.73
-0.07808360457420349,53700,268500,0.0007,-1.6322981082339538e-06,18,53699,3.1490380081322655e-08,14623,5.960464477539063e-08,0.7699999809265137,721.84
-0.06452077627182007,53800,269000,0.0007,-7.54995289753424e-06,18,53799,1.0462701993674273e-06,14663,0.0,0.7799999713897705,724.9
-0.06570637226104736,53900,269500,0.0007,-1.7724626104609342e-06,18,53899,6.789676376683929e-08,14688,-5.420965194702148,0.7799999713897705,724.9
-0.06424722075462341,54000,270000,0.0007,-6.833020506746834e-06,18,53999,8.657708576720324e-07,14732,0.0,0.7799999713897705,731.48
-0.06205729395151138,54100,270500,0.0007,-4.642533440346597e-06,18,54099,5.140950179338688e-06,14772,-0.8908423185348511,0.7799999713897705,734.24
-0.05778895691037178,54200,271000,0.0007,-7.570118214061949e-06,18,54199,1.4696954622195335e-06,14812,-1.2903964519500732,0.7799999713897705,733.21
-0.0485973097383976,54300,271500,0.0007,-2.2733493096893653e-05,18,54299,1.816376425267663e-05,14853,0.0,0.7900000214576721,734.44
-0.04123654216527939,54400,272000,0.0007,-4.210001861792989e-06,18,54399,9.04419835023873e-07,14896,0.0,0.7799999713897705,734.54
-0.03993020951747894,54500,272500,0.0007,-5.936604452472238e-07,18,54499,1.9343238122360162e-08,14922,-1.1920928955078125e-07,0.7799999713897705,734.54
-0.03937780112028122,54600,273000,0.0007,-2.2285005840672056e-08,18,54599,2.8142108435269542e-11,14947,0.0,0.7799999713897705,734.54
-0.042790792882442474,54700,273500,0.0007,-5.866239007445984e-06,18,54699,1.6155157709363266e-06,14987,0.0,0.7799999713897705,745.63
-0.042655326426029205,54800,274000,0.0007,-6.755656158929924e-07,18,54799,2.157480238906828e-08,15012,0.0,0.7799999713897705,745.63
-0.04028600826859474,54900,274500,0.0007,-1.1962253665842582e-05,18,54899,7.71491522755241e-06,15052,0.0,0.7799999713897705,753.67
-0.03618107736110687,55000,275000,0.0007,-2.399170853095711e-06,18,54999,3.961563379561994e-07,15078,0.0,0.7799999713897705,753.67
-0.03491732478141785,55100,275500,0.0007,-1.0827674401525655e-07,18,55099,8.74531835837189e-10,15102,0.0,0.7799999713897705,753.67
-0.03488076105713844,55200,276000,0.0007,-3.2577336384065347e-09,18,55199,7.935284374038787e-13,15113,0.0,0.7799999713897705,753.67
-0.03521394729614258,55300,276500,0.0007,-1.238505853429217e-09,18,55299,1.1226271783926559e-13,15124,0.0,0.7799999713897705,753.67
-0.03523282706737518,55400,277000,0.0007,5.2258975813401776e-08,18,55399,1.9959611741171557e-10,15136,0.0,0.7799999713897705,753.67
-0.03665141761302948,55500,277500,0.0007,-1.4835903130006045e-05,18,55499,1.4717928934260271e-05,15147,0.0,0.7799999713897705,753.67
-0.04253163933753967,55600,278000,0.0007,-1.763841646607034e-05,18,55599,1.4860389455861878e-05,15178,0.0,0.7799999713897705,783.61
-0.041843391954898834,55700,278500,0.0007,-1.3120981748215854e-05,18,55699,8.531496860086918e-06,15238,0.0,0.7799999713897705,783.62
-0.02857389487326145,55800,279000,0.0007,-1.4909152014297433e-05,18,55799,2.611451782286167e-05,15263,-1.1920928955078125e-07,0.7799999713897705,783.62
-0.02893880382180214,55900,279500,0.0007,-5.242115548753645e-06,18,55899,3.1375100206787465e-06,15289,0.0,0.7799999713897705,783.62
-0.026051189750432968,56000,280000,0.0007,-4.7516587642348895e-07,18,55999,3.266283599145936e-08,15329,0.0,0.800000011920929,790.63
-0.025327498093247414,56100,280500,0.0007,-1.714227515492439e-08,18,56099,4.537257722314614e-11,15354,0.0,0.800000011920929,790.63
-0.025314878672361374,56200,281000,0.0007,-7.867081291967892e-11,18,56199,1.3056164790186601e-15,15379,-1.1920928955078125e-07,0.800000011920929,790.63
-0.0253148190677166,56300,281500,0.0007,-1.486694968522162e-11,18,56299,4.96247900629039e-18,15404,0.0,0.800000011920929,790.63
-0.025314796715974808,56400,282000,0.0007,-0.0,18,56399,0.0,15430,nan,0.800000011920929,790.63
-0.025314796715974808,56500,282500,0.0007,-0.0,18,56499,0.0,15455,nan,0.800000011920929,790.63
-0.025314781814813614,56600,283000,0.0007,-0.0,18,56599,0.0,15467,nan,0.800000011920929,790.63
-0.025314781814813614,56700,283500,0.0007,-0.0,18,56699,0.0,15479,nan,0.800000011920929,790.63
-0.026694465428590775,56800,284000,0.0007,-5.671816325047985e-06,18,56799,4.409589564602356e-06,15530,0.0,0.7900000214576721,827.93
-0.02964770421385765,56900,284500,0.0007,-7.850168913137168e-06,18,56899,6.666933131782571e-06,15569,0.0,0.7900000214576721,829.85
-0.03160303831100464,57000,285000,0.0007,-1.3192370715842117e-06,18,56999,1.6299088656523963e-07,15595,-1.1920928955078125e-07,0.7900000214576721,829.85
-0.0315358005464077,57100,285500,0.0007,-3.672915482866301e-08,18,57099,1.2707920826748875e-10,15620,0.0,0.7900000214576721,829.85
-0.03153469040989876,57200,286000,0.0007,-9.756315894060563e-11,18,57199,6.170000275432729e-16,15646,0.0,0.7900000214576721,829.85
-0.031534649431705475,57300,286500,0.0007,3.966011546951975e-12,18,57299,1.4801636055472881e-18,15672,0.0,0.7900000214576721,829.85
-0.024866946041584015,57400,287000,0.0007,-8.992277798824944e-06,18,57399,1.3014114301768132e-05,15713,0.0,0.800000011920929,848.05
-0.019475579261779785,57500,287500,0.0007,-1.8182503254138283e-06,18,57499,9.215997351930127e-07,15738,0.0,0.800000011920929,848.05
-0.021721266210079193,57600,288000,0.0007,-1.1301241329420009e-06,18,57599,2.7878849095941405e-07,15779,0.0,0.800000011920929,852.75
-0.021083848550915718,57700,288500,0.0007,-9.251871802007372e-08,18,57699,1.9973358522662465e-09,15805,5.960464477539063e-08,0.800000011920929,852.75
-0.021043973043560982,57800,289000,0.0007,-1.4744732101945601e-09,18,57799,4.827572803317581e-13,15831,5.960464477539063e-08,0.800000011920929,852.75
-0.027179230004549026,57900,289500,0.0007,-2.1543455659411848e-06,18,57899,6.118624469308998e-07,15871,0.0,0.800000011920929,860.44
-0.030147233977913857,58000,290000,0.0007,-4.706906565843383e-06,18,57999,2.3125726329453755e-06,15912,1.1920928955078125e-07,0.800000011920929,862.71
-0.0312686525285244,58100,290500,0.0007,-9.676721219875617e-07,18,58099,8.999214884397588e-08,15937,0.0,0.800000011920929,862.71
-0.031028663739562035,58200,291000,0.0007,-6.259084983639696e-08,18,58199,3.8332551022257633e-10,15962,0.0,0.800000011920929,862.71
-0.03102276660501957,58300,291500,0.0007,-6.713707367822508e-10,18,58299,4.62205415000666e-14,15988,0.0,0.800000011920929,862.71
-0.031021688133478165,58400,292000,0.0007,-2.0223968333343834e-11,18,58399,1.6127700875985216e-17,16014,0.0,0.800000011920929,862.71
-0.033198971301317215,58500,292500,0.0007,-1.1138890840811655e-05,18,58499,1.0416220902698115e-05,16039,0.0,0.800000011920929,862.71
-0.03706899285316467,58600,293000,0.0007,-2.4708310775167774e-06,18,58599,3.992616370851465e-07,16079,0.0,0.800000011920929,869.29
-0.04119480401277542,58700,293500,0.0007,-9.990526450565085e-06,18,58699,5.138131200510543e-06,16118,0.0,0.8100000023841858,872.08
-0.03597705811262131,58800,294000,0.0007,-7.737589839962311e-06,18,58799,4.1876583054545335e-06,16159,0.0,0.8100000023841858,873.42
-0.03516257554292679,58900,294500,0.0007,-1.236304706253577e-05,18,58899,1.1260030078119598e-05,16184,0.0,0.8100000023841858,873.42
-0.05538613349199295,59000,295000,0.0007,-1.1417983841965906e-05,18,58999,3.4144827623094898e-06,16238,0.0,0.8100000023841858,874.86
-0.05335764214396477,59100,295500,0.0007,-3.4759573281917255e-06,18,59099,3.4463741371837386e-07,16264,0.0,0.8100000023841858,874.86
-0.0535663478076458,59200,296000,0.0007,-1.753459218889475e-05,18,59199,8.693480594956782e-06,16303,1.1920928955078125e-07,0.7900000214576721,877.08
-0.04917961359024048,59300,296500,0.0007,-0.0006312361219897866,18,59299,0.013997035101056099,16359,5.960464477539063e-08,0.800000011920929,863.03
-0.05423665791749954,59400,297000,0.0007,0.005235145799815655,18,59399,0.7741828560829163,16383,0.0,0.800000011920929,863.03
-0.05279653146862984,59500,297500,0.0007,-7.194178124336759e-06,18,59499,1.5131348618524498e-06,16423,0.0,0.7900000214576721,865.19
-0.05191802233457565,59600,298000,0.0007,-1.633802071410173e-06,18,59599,8.109061866434786e-08,16448,0.0,0.7900000214576721,865.19
-0.05484567955136299,59700,298500,0.0007,-8.099427759589162e-06,18,59699,1.7587299225851893e-06,16488,0.0,0.7900000214576721,874.25
-0.055130861699581146,59800,299000,0.0007,-9.3240059868549e-06,18,59799,2.3036075162963243e-06,16530,0.0,0.7900000214576721,873.26
-0.06011991947889328,59900,299500,0.0007,-7.638015631528106e-06,18,59899,1.2678377743213787e-06,16572,0.0,0.7900000214576721,876.38
-0.056026019155979156,60000,300000,0.0007,-1.4011768598720664e-06,18,59999,5.0130370965462134e-08,16598,0.0,0.7900000214576721,876.38
-0.0600024051964283,60100,300500,0.0007,-8.972822797659319e-06,18,60099,1.7579870927875163e-06,16637,0.0,0.7900000214576721,877.44
-0.05403491109609604,60200,301000,0.0007,-7.518739266743069e-07,18,60199,1.5685479581861728e-08,16676,0.0,0.7799999713897705,878.58
-0.0531463548541069,60300,301500,0.0007,-4.8599041235775076e-08,18,60299,6.799713569982657e-11,16702,0.0,0.7799999713897705,878.58
-0.05314778536558151,60400,302000,0.0007,-6.220385317945443e-10,18,60399,1.2242862600716099e-14,16728,0.0,0.7799999713897705,878.58
-0.05314749479293823,60500,302500,0.0007,-7.166375132205971e-12,18,60499,6.011275697889032e-17,16753,0.0,0.7799999713897705,878.58
-0.05314749479293823,60600,303000,0.0007,-2.102152618643771e-10,18,60599,5.920600810545701e-20,16778,0.0,0.7799999713897705,878.58
-0.05314749479293823,60700,303500,0.0007,4.2998048697950875e-12,18,60699,5.328533103919859e-19,16803,0.0,0.7799999713897705,878.58
-0.05314751714468002,60800,304000,0.0007,-0.0,18,60799,0.0,16842,nan,0.7599999904632568,904.48
-0.046322569251060486,60900,304500,0.0007,-8.58183284435654e-06,18,60899,2.905576138800825e-06,16882,-1.1920928955078125e-07,0.7599999904632568,907.27
-0.04059851914644241,61000,305000,0.0007,-1.774919155650423e-06,18,60999,1.6775541666902427e-07,16908,0.0,0.7599999904632568,907.27
-0.03895942494273186,61100,305500,0.0007,-2.1783900905347764e-08,18,61099,2.774620290468821e-11,16949,0.0,0.7599999904632568,911.91
-0.052311770617961884,61200,306000,0.0007,-3.3580413401068654e-06,18,61199,3.3715281233526184e-07,16990,0.0,0.7699999809265137,911.49
-0.051985353231430054,61300,306500,0.0007,-2.450594251968141e-07,18,61299,1.8213539565437031e-09,17016,0.0,0.7699999809265137,911.49
-0.0585949644446373,61400,307000,0.0007,-8.505229743605014e-06,17,61399,1.6693493307684548e-06,17056,0.0,0.7799999713897705,918.32
-0.05463794618844986,61500,307500,0.0007,-1.6620037058601156e-05,18,61499,7.481527518393705e-06,17082,0.0,0.7799999713897705,918.32
-0.08546976000070572,61600,308000,0.0007,-3.568466127035208e-05,17,61599,1.232250542670954e-05,17136,0.0,0.800000011920929,919.33
-0.13065634667873383,61700,308500,0.0007,-5.330553540261462e-05,17,61699,1.022717151499819e-05,17161,0.0,0.800000011920929,919.33
-0.12350660562515259,61800,309000,0.0007,-4.891347634838894e-05,17,61799,9.822570063988678e-06,17195,0.0,0.800000011920929,924.6
-0.1188872829079628,61900,309500,0.0007,-4.197462840238586e-05,17,61899,7.904129233793356e-06,17235,0.0,0.8100000023841858,926.23
-0.10144297778606415,62000,310000,0.0007,-0.006026306189596653,17,61999,1.486962446506368e-05,17276,-1.1920928955078125e-07,0.8100000023841858,921.53
-0.08885104209184647,62100,310500,0.0007,-4.7789450036361814e-05,17,62099,2.0176197722321376e-05,17330,0.0,0.8199999928474426,915.07
-0.09636054933071136,62200,311000,0.0007,-2.7805446734419093e-05,17,62199,5.656740540871397e-06,17356,0.0,0.8199999928474426,915.07
-0.07001612335443497,62300,311500,0.0007,-2.8409913284122013e-05,17,62299,1.2354668797343038e-05,17396,-1.1920928955078125e-07,0.8299999833106995,883.18
-0.0660545602440834,62400,312000,0.0007,-2.2369995349436067e-05,17,62399,8.758424883126281e-06,17453,1.1920928955078125e-07,0.8500000238418579,881.65
-0.06498091667890549,62500,312500,0.0007,-8.476148650515825e-06,17,62499,1.3055274621365243e-06,17479,1.1920928955078125e-07,0.8500000238418579,881.65
-0.05654831603169441,62600,313000,0.0007,-1.2576978178913123e-06,17,62599,3.95169799105588e-08,17505,0.0,0.8500000238418579,881.65
-0.05561996251344681,62700,313500,0.0007,-6.773667848847253e-08,17,62699,1.1918833975332888e-10,17530,0.0,0.8500000238418579,881.65
-0.055592309683561325,62800,314000,0.0007,-5.661482949115282e-10,17,62799,7.545875172810818e-15,17555,0.0,0.8500000238418579,881.65
-0.05559184402227402,62900,314500,0.0007,1.5097274558978357e-12,17,62899,5.920600810545701e-20,17595,0.0,0.8500000238418579,901.7
-0.04034886509180069,63000,315000,0.0007,-1.1686712241498753e-05,17,62999,7.374012966465671e-06,17649,5.960464477539063e-08,0.8600000143051147,900.21
-0.033963415771722794,63100,315500,0.0007,-1.477517253078986e-05,17,63099,1.7425103578716516e-05,17690,0.0,0.8799999952316284,901.33
-0.030486788600683212,63200,316000,0.0007,-5.881721335754264e-06,17,63199,3.5268494684714824e-06,17715,0.0,0.8799999952316284,901.33
-0.027735155075788498,63300,316500,0.0007,-1.2874253343397868e-06,17,63299,2.0914914955483255e-07,17741,0.0,0.8799999952316284,901.33
-0.026849577203392982,63400,317000,0.0007,-1.0811364603569018e-07,17,63399,1.5864518587704879e-09,17767,0.0,0.8799999952316284,901.33
-0.026772547513246536,63500,317500,0.0007,-1.7911363503486655e-09,17,63499,4.324138161253266e-13,17793,0.0,0.8799999952316284,901.33
-0.026770588010549545,63600,318000,0.0007,-7.897909756748867e-12,17,63599,8.525652966271775e-18,17834,0.0,0.8799999952316284,924.25
-0.026770586147904396,63700,318500,0.0007,-0.0,17,63699,0.0,17860,nan,0.8799999952316284,924.25
-0.026770586147904396,63800,319000,0.0007,-0.0,17,63799,0.0,17887,nan,0.8799999952316284,924.25
-0.026770586147904396,63900,319500,0.0007,-0.0,17,63899,0.0,17913,nan,0.8799999952316284,924.25
-0.026770586147904396,64000,320000,0.0007,-0.0,17,63999,0.0,17938,nan,0.8799999952316284,924.25
-0.03307177871465683,64100,320500,0.0007,-2.3464576770493295e-06,17,64099,4.671161661917722e-07,17978,0.0,0.8799999952316284,944.39
-0.030885810032486916,64200,321000,0.0007,-2.2938684196560644e-07,17,64199,5.2114055293372985e-09,18004,0.0,0.8799999952316284,944.39
-0.03062976524233818,64300,321500,0.0007,-8.64771809716558e-10,17,64299,7.847746703783937e-14,18044,0.0,0.8799999952316284,948.47
-0.03797672688961029,64400,322000,0.0007,-5.894226433156291e-06,17,64399,2.1552129965130007e-06,18084,0.0,0.8899999856948853,952.2
-0.0345386378467083,64500,322500,0.0007,-1.3207964002504013e-06,17,64499,1.3418571143120062e-07,18110,0.0,0.8899999856948853,952.2
-0.03660324960947037,64600,323000,0.0007,-0.0007051428547129035,17,64599,2.316796326340409e-06,18149,0.0,0.8999999761581421,957.48
-0.037260379642248154,64700,323500,0.0007,-9.332940862805117e-06,17,64699,5.645148121402599e-06,18189,0.0,0.8999999761581421,958.82
-0.03995952010154724,64800,324000,0.0007,-3.7606380374199944e-06,17,64799,7.819804750397452e-07,18216,0.0,0.8999999761581421,958.82
-0.039839282631874084,64900,324500,0.0007,-7.105248869265779e-07,17,64899,2.8102784099814926e-08,18242,-1.1920928955078125e-07,0.8999999761581421,958.82
-0.03391571342945099,65000,325000,0.0007,-1.344815427728463e-05,17,64999,1.4502993508358486e-05,18281,0.0,0.9100000262260437,965.61
-0.03757745772600174,65100,325500,0.0007,-6.719053544657072e-06,17,65099,2.870016714950907e-06,18322,0.0,0.9200000166893005,928.46
-0.038010187447071075,65200,326000,0.0007,-1.0797572940646205e-05,17,65199,7.221600299089914e-06,18383,0.0,0.9399999976158142,925.93
-0.04317447170615196,65300,326500,0.0007,-4.917566002404783e-06,17,65299,1.1215643098694272e-06,18408,0.0,0.9399999976158142,925.93
-0.03575131669640541,65400,327000,0.0007,-1.1983704098383896e-05,17,65399,1.0219270734523889e-05,18447,0.0,0.949999988079071,894.33
-0.045072030276060104,65500,327500,0.0007,-4.978418928658357e-06,17,65499,1.0422826335343416e-06,18487,1.7881393432617188e-07,0.9599999785423279,892.17
-0.039045173674821854,65600,328000,0.0007,-1.1415650078561157e-05,17,65599,7.595813258376438e-06,18512,0.0,0.9599999785423279,892.17
-0.025623280555009842,65700,328500,0.0007,-1.4938210370019078e-05,17,65699,3.369403202668764e-05,18552,0.0,0.9700000286102295,897.44
-0.03442738577723503,65800,329000,0.0007,-1.4364685739565175e-05,17,65799,1.59981100296136e-05,18610,0.0,0.9900000095367432,897.9
-0.02911996841430664,65900,329500,0.0007,-5.312552730174502e-06,17,65899,3.1952829431247665e-06,18636,0.0,0.9900000095367432,897.9
-0.027420883998274803,66000,330000,0.0007,-1.1962080179728218e-06,17,65999,1.8548026048392785e-07,18661,1.1920928955078125e-07,0.9900000095367432,897.9
-0.026634881272912025,66100,330500,0.0007,-9.915929410908575e-08,17,66099,1.361251777964867e-09,18688,0.0,0.9900000095367432,897.9
-0.026547783985733986,66200,331000,0.0007,-1.599125054596584e-09,17,66199,3.490708156556055e-13,18714,1.1920928955078125e-07,0.9900000095367432,897.9
-0.026546334847807884,66300,331500,0.0007,-2.2152165518596334e-11,17,66299,2.3529865553758893e-17,18740,0.0,0.9900000095367432,897.9
-0.026546305045485497,66400,332000,0.0007,-1.6939897401480053e-11,17,66399,4.753995577521912e-18,18765,0.0,0.9900000095367432,897.9
-0.026546243578195572,66500,332500,0.0007,1.6288349141690972e-11,17,66499,2.6453902697019543e-17,18790,0.0,0.9900000095367432,897.9
-0.026546280831098557,66600,333000,0.0007,7.166851313800127e-12,17,66599,1.7862892536188728e-17,18830,0.0,0.9800000190734863,933.43
-0.02654624544084072,66700,333500,0.0007,1.1727631019087248e-11,17,66699,1.9182824639639594e-17,18855,0.0,0.9800000190734863,933.43
-0.026546230539679527,66800,334000,0.0007,-7.818400440950946e-12,17,66799,8.525652966271775e-18,18880,0.0,0.9800000190734863,933.43
-0.03177002817392349,66900,334500,0.0007,-8.439566954621114e-06,17,66899,6.623301942454418e-06,18905,0.0,0.9800000190734863,933.43
-0.03231297433376312,67000,335000,0.0007,-6.866989224363351e-06,17,66999,4.220933533360949e-06,18946,-1.1920928955078125e-07,0.9900000095367432,948.59
-0.03292303904891014,67100,335500,0.0007,-9.621470780984964e-06,17,67099,7.943766831886023e-06,18971,0.0,0.9900000095367432,948.59
-0.029183411970734596,67200,336000,0.0007,-6.327134997263784e-06,17,67199,4.508651727519464e-06,19025,0.0,0.9900000095367432,953.51
-0.026948463171720505,67300,336500,0.0007,-1.0004578143707477e-05,17,67299,1.3494389349943958e-05,19065,0.0,0.9900000095367432,954.61
-0.028654921799898148,67400,337000,0.0007,-4.525770691543585e-06,17,67399,2.404872702754801e-06,19104,-1.1920928955078125e-07,0.9900000095367432,955.52
-0.028341049328446388,67500,337500,0.0007,-1.2122912949052989e-06,17,67499,1.768795669931933e-07,19129,0.0,0.9900000095367432,955.52
-0.0308370478451252,67600,338000,0.0007,-9.623806363379117e-06,17,67599,9.214430974679999e-06,19169,-1.1920928955078125e-07,0.9900000095367432,965.02
-0.02944805659353733,67700,338500,0.0007,-6.696354830637574e-06,17,67699,4.949191406922182e-06,19228,0.0,0.9900000095367432,944.57
-0.02418399043381214,67800,339000,0.0007,-1.6344765754183754e-06,17,67799,4.5943653503854875e-07,19253,0.0,0.9900000095367432,944.57
-0.023357897996902466,67900,339500,0.0007,-6.599761400138959e-05,17,67899,4.435737999131106e-09,19295,0.0,0.9800000190734863,941.8
-0.02308431826531887,68000,340000,0.0007,-4.488458937856876e-09,17,67999,3.82511687255227e-12,19321,5.960464477539063e-08,0.9800000190734863,941.8
-0.023080017417669296,68100,340500,0.0007,-3.1173376380255746e-11,17,68099,2.0076507264719435e-17,19346,0.0,0.9800000190734863,941.8
-0.02307993173599243,68200,341000,0.0007,-1.5030110836478094e-11,17,68199,2.8214687325375446e-17,19372,-1.1920928955078125e-07,0.9800000190734863,941.8
-0.033190369606018066,68300,341500,0.0007,-5.822510502184741e-06,17,68299,2.855359070963459e-06,19411,0.0,0.9800000190734863,962.94
-0.030588677152991295,68400,342000,0.0007,-1.8660377918422455e-06,17,68399,3.5275746768093086e-07,19437,0.0,0.9800000190734863,962.94
-0.030415451154112816,68500,342500,0.0007,-3.179738143899158e-07,17,68499,1.0375199366308152e-08,19461,0.0,0.9800000190734863,962.94
-0.03416628763079643,68600,343000,0.0007,-3.101060883636819e-06,17,68599,7.588523658341728e-07,19500,0.0,0.9800000190734863,969.18
-0.03219291940331459,68700,343500,0.0007,-5.094858011034376e-07,17,68699,2.343291427564509e-08,19526,0.0,0.9800000190734863,969.18
-0.03129644691944122,68800,344000,0.0007,-2.6159181487628302e-08,17,68799,6.592673629235435e-11,19550,0.0,0.9800000190734863,969.18
-0.03128931671380997,68900,344500,0.0007,-2.0780047127466617e-10,17,68899,4.157731101815882e-15,19575,0.0,0.9800000190734863,969.18
-0.03128882497549057,69000,345000,0.0007,-1.0194017505127384e-11,17,68999,1.0005847177501728e-17,19600,0.0,0.9800000190734863,969.18
-0.03128882497549057,69100,345500,0.0007,-1.5683076582187483e-12,17,69099,2.3682403242182806e-19,19625,0.0,0.9800000190734863,969.18
-0.030705202370882034,69200,346000,0.0007,-7.2086913860403e-06,17,69199,5.219660124566872e-06,19651,0.0,0.9800000190734863,969.18
-0.030602391809225082,69300,346500,0.0007,-4.489355433179298e-06,17,69299,2.040039589701337e-06,19691,0.0,0.9900000095367432,998.77
-0.029969874769449234,69400,347000,0.0007,-1.1329250355629483e-06,17,69399,1.3621544781017292e-07,19716,1.1920928955078125e-07,0.9900000095367432,998.77
-0.026936184614896774,69500,347500,0.0007,-4.757189344672952e-06,17,69499,3.0549740586138796e-06,19757,0.0,0.9900000095367432,1004.15
-0.02907589077949524,69600,348000,0.0007,-1.9765441265917616e-06,17,69599,4.4384711372913443e-07,19781,0.0,0.9900000095367432,1004.15
-0.027625422924757004,69700,348500,0.0007,-3.543697744134988e-07,17,69699,1.6014459092161815e-08,19807,0.0,0.9900000095367432,1004.15
-0.045646462589502335,69800,349000,0.0007,-4.983123744750628e-06,17,69799,1.0154169558518333e-06,19851,0.0,0.9900000095367432,1001.22
-0.04523579403758049,69900,349500,0.0007,-1.4825643575022696e-06,17,69899,9.176530113563786e-08,19877,0.0,0.9900000095367432,1001.22
-0.043389469385147095,70000,350000,0.0007,-9.243961358151864e-06,17,69999,3.922852556570433e-06,19918,0.0,0.9900000095367432,1007.93
-0.045602794736623764,70100,350500,0.0007,-3.2697512324375566e-06,17,70099,4.38199180052834e-07,19945,0.0,0.9900000095367432,1007.93
-0.049915000796318054,70200,351000,0.0007,-4.076111054018838e-06,17,70199,5.543397492147051e-07,19985,0.0,0.9900000095367432,1005.88
-0.04250349476933479,70300,351500,0.0007,-1.0630382348608691e-05,17,70299,5.437696017907001e-06,20010,0.0,0.9900000095367432,1005.88
-0.04159260168671608,70400,352000,0.0007,-1.0687463145586662e-05,17,70399,5.77424270886695e-06,20065,0.0,1.0099999904632568,974.83
-0.02578359842300415,70500,352500,0.0007,-1.026022891892353e-05,17,70499,1.568918196426239e-05,20104,0.0,1.0299999713897705,940.05
-0.027345756068825722,70600,353000,0.0007,-1.2302788491069805e-05,17,70599,1.9761286239372566e-05,20159,0.0,1.0299999713897705,936.26
-0.01807229407131672,70700,353500,0.0007,-9.748032425704878e-06,17,70699,3.142742207273841e-05,20183,0.0,1.0299999713897705,936.26
-0.020646467804908752,70800,354000,0.0007,-5.505231456481852e-06,17,70799,7.44183489587158e-06,20223,0.0,1.0499999523162842,901.75
-0.017999902367591858,70900,354500,0.0007,-1.7468361193095916e-06,17,70899,1.0188151691181702e-06,20249,0.0,1.0499999523162842,901.75
-0.01687098667025566,71000,355000,0.0007,-2.702846586544183e-07,17,70999,2.81950356395555e-08,20274,0.0,1.0499999523162842,901.75
-0.016630755737423897,71100,355500,0.0007,-1.2332867171949147e-08,17,71099,6.068868324549115e-11,20300,0.0,1.0499999523162842,901.75
-0.016613641753792763,71200,356000,0.0007,-7.546571006988856e-11,17,71199,1.8879741825082123e-15,20326,0.0,1.0499999523162842,901.75
-0.016613533720374107,71300,356500,0.0007,-5.005404944691261e-12,17,71299,1.1933692345655168e-16,20352,0.0,1.0499999523162842,901.75
-0.02029540203511715,71400,357000,0.0007,-4.7636995077482425e-06,17,71399,5.790695468022022e-06,20377,-1.1920928955078125e-07,1.0499999523162842,901.75
-0.02303621731698513,71500,357500,0.0007,-2.1023754470661515e-06,17,71499,8.486483125125233e-07,20419,0.0,1.059999942779541,933.1
-0.020913859829306602,71600,358000,0.0007,-3.5863484981746296e-07,17,71599,3.068297615982374e-08,20459,0.0,1.0499999523162842,936.75
